EmployeeID,FirstName,LastName,Gender,State,City,HireDate,Department,JobTitle,EducationLevel,PerformanceRating,Overtime,BaseSalary,BirthDate,TerminationDate,AdjustedSalary,Age,YearsOfService,IsActive,Email,PhoneNumber
EMPC07A6E43,Eric,Thomas,Male,North Carolina,Winston-Salem,2022-05-10,Human Resources,Recruiter,Bachelor's Degree,Good,No,72000,1980-12-15,,75000,44,2,TRUE,eric.thomas@company.com,(506)570-8762x4082
EMP91FD5B61,Nicholas,Calderon,Male,Pennsylvania,Allentown,2021-05-03,Sales,Sales Representative,High School,Excellent,No,58000,1990-10-30,,58000,34,3,TRUE,nicholas.calderon@company.com,+1-400-792-7338x5289
EMPA0BD290A,Jerry,Coleman,Male,Florida,Orlando,2018-06-02,IT,IT Manager,Master's Degree,Good,Yes,131000,1978-01-20,,139000,47,6,TRUE,jerry.coleman@company.com,902.967.2182x5715
EMP16C38776,Pamela,Smith,Female,Texas,Houston,2018-06-06,Human Resources,HR Specialist,Bachelor's Degree,Needs Improvement,No,66000,1973-09-18,,67000,51,6,TRUE,pamela.smith@company.com,817.253.6397
EMP2E1B7D18,Anthony,Ortiz,Male,Pennsylvania,Philadelphia,2017-09-08,Operations,Operations Manager,Bachelor's Degree,Good,No,111000,1973-06-15,,117000,51,7,TRUE,anthony.ortiz@company.com,461.484.3968
EMPA2460A84,Renee,Proctor,Female,California,San Diego,2016-10-24,Operations,Project Manager,Bachelor's Degree,Good,Yes,82000,1968-12-09,,84000,56,8,TRUE,renee.proctor@company.com,001-983-336-9195
EMP5CEB6978,Donald,Cardenas,Male,Texas,Fort Worth,2020-03-19,Finance,Accountant,Bachelor's Degree,Good,No,71000,1974-08-24,,74000,50,4,TRUE,donald.cardenas@company.com,883.900.3056x4415
EMPB1C19072,Daniel,Moran,Male,Texas,Fort Worth,2024-04-24,IT,CTO,PhD,Good,No,213000,1986-12-22,,230000,38,0,TRUE,daniel.moran@company.com,282-487-5833x1839
EMP894A7BB2,Sandra,Johnson,Female,New York,Buffalo,2023-06-16,Operations,Director of Operations,Master's Degree,Satisfactory,No,168000,1979-07-24,,173000,45,1,TRUE,sandra.johnson@company.com,357-832-0836
EMP93CC109E,Rachel,Nguyen,Female,Florida,Orlando,2018-08-06,Engineering,Engineering Manager,Bachelor's Degree,Good,No,141000,1987-06-26,2022-10-15,141000,37,4,FALSE,rachel.nguyen@company.com,001-422-287-9473x110
EMP64C4479F,Curtis,Lewis,Male,Georgia,Savannah,2021-07-15,Finance,Finance Manager,Master's Degree,Satisfactory,Yes,127000,1991-04-14,2022-06-30,133000,33,0,FALSE,curtis.lewis@company.com,981-261-1336x2885
EMP8A1F739A,Scott,Rodriguez,Male,Georgia,Athens,2020-04-04,Finance,Finance Manager,Bachelor's Degree,Good,No,114000,1975-03-24,,119000,49,4,TRUE,scott.rodriguez@company.com,758-496-7196
EMP5DD652F1,Caitlyn,Sharp,Female,California,Sacramento,2020-10-07,Marketing,Digital Marketing Manager,Master's Degree,Good,No,93000,1973-06-20,,97000,51,4,TRUE,caitlyn.sharp@company.com,+1-563-802-6698x0327
EMPC9D7C4A2,Kevin,Crane,Male,Ohio,Cleveland,2021-01-18,Operations,Project Manager,Master's Degree,Excellent,Yes,80000,1977-03-01,,85000,48,4,TRUE,kevin.crane@company.com,(362)990-9137x41283
EMP671833E3,Richard,Price,Male,Texas,San Antonio,2021-12-19,Engineering,Engineering Manager,Master's Degree,Satisfactory,No,168000,1976-10-16,2022-12-23,178000,48,1,FALSE,richard.price@company.com,(567)235-0822x047
EMPE0D1AF56,Danielle,Benitez,Female,North Carolina,Winston-Salem,2018-08-16,Finance,Financial Analyst,Master's Degree,Satisfactory,No,79000,1975-03-27,2023-05-26,81000,49,4,FALSE,danielle.benitez@company.com,492-649-0748
EMP2715A106,Anthony,Brown,Male,Ohio,Akron,2020-05-13,Engineering,Senior Software Engineer,Bachelor's Degree,Good,Yes,112000,1971-03-05,,118000,54,4,TRUE,anthony.brown@company.com,983-335-6720
EMPA8C0BEB8,Donald,Wood,Male,Illinois,Peoria,2024-12-24,Human Resources,Recruiter,Associate's Degree,Good,Yes,60000,1989-05-08,,60000,35,0,TRUE,donald.wood@company.com,+1-790-214-7342x7220
EMPE61F22FE,Duane,Ruiz,Male,Michigan,Flint,2016-12-08,IT,Network Engineer,Bachelor's Degree,Satisfactory,Yes,92000,1984-01-01,,96000,41,8,TRUE,duane.ruiz@company.com,+1-401-251-7489x862
EMPF7AF6C52,Paul,Nguyen,Male,Michigan,Detroit,2020-10-28,Engineering,Engineering Director,PhD,Satisfactory,Yes,181000,1977-01-21,2022-10-12,197000,48,1,FALSE,paul.nguyen@company.com,(586)773-6438x94152
EMP2F915B5D,Jason,Hernandez,Male,Michigan,Lansing,2019-02-28,Sales,Sales Manager,Bachelor's Degree,Satisfactory,Yes,76000,1984-09-17,,78000,40,6,TRUE,jason.hernandez@company.com,001-882-702-9016
EMPDDAD3D77,Leslie,Andrews,Female,Texas,Fort Worth,2016-08-06,Finance,Accountant,Bachelor's Degree,Satisfactory,No,77000,1990-11-04,2017-03-08,77000,34,0,FALSE,leslie.andrews@company.com,651-574-7723
EMP334125A1,Jeffrey,Murphy,Male,Pennsylvania,Erie,2021-08-01,IT,IT Support Specialist,High School,Satisfactory,Yes,52000,1986-11-05,,52000,38,3,TRUE,jeffrey.murphy@company.com,+1-766-264-7984x65033
EMPFF192A3F,Pamela,Green,Female,Ohio,Toledo,2017-07-26,Marketing,Content Writer,Bachelor's Degree,Satisfactory,No,54000,1990-06-03,,54000,34,7,TRUE,pamela.green@company.com,868-201-5276x509
EMP8EA8FFE3,Ruth,Norris,Female,Florida,Miami,2018-02-24,Marketing,CMO,Bachelor's Degree,Good,No,182000,1970-12-28,,185000,54,7,TRUE,ruth.norris@company.com,807.558.5693
EMP603172A5,Patricia,Jones,Female,Pennsylvania,Pittsburgh,2019-11-02,Sales,Sales Representative,High School,Excellent,No,61000,1993-08-11,,59000,31,5,TRUE,patricia.jones@company.com,(829)591-9457
EMP66280DA7,Michael,Stevenson,Male,Michigan,Detroit,2015-11-28,Sales,Sales Representative,Associate's Degree,Excellent,No,59000,1979-06-03,,60000,45,9,TRUE,michael.stevenson@company.com,+1-843-339-9712x3630
EMP929E02A0,Heather,Mejia,Female,North Carolina,Charlotte,2020-10-17,IT,Systems Administrator,Bachelor's Degree,Excellent,Yes,87000,1979-07-02,,88000,45,4,TRUE,heather.mejia@company.com,+1-337-970-6198x780
EMP76982826,Stephen,Lopez,Male,Pennsylvania,Erie,2017-07-01,Sales,VP of Sales,Master's Degree,Good,No,170000,1973-04-05,,182000,51,7,TRUE,stephen.lopez@company.com,+1-416-669-9341x05567
EMP51FFE6CF,Crystal,Cox,Female,Michigan,Detroit,2015-03-19,Engineering,Engineering Manager,Master's Degree,Good,Yes,146000,1970-11-28,,152000,54,9,TRUE,crystal.cox@company.com,(974)320-7842
EMPBBEFE82C,Megan,Padilla,Female,Pennsylvania,Philadelphia,2017-04-10,Sales,Sales Director,Master's Degree,Excellent,No,109000,1973-10-10,,113000,51,7,TRUE,megan.padilla@company.com,001-871-637-5648x67143
EMP6695E440,Lindsey,Cantu,Female,Pennsylvania,Philadelphia,2022-02-24,Engineering,Software Engineer,Bachelor's Degree,Good,No,115000,1977-01-25,,116000,48,3,TRUE,lindsey.cantu@company.com,-8843.00
EMPB0E6AF57,Barbara,Jenkins,Female,Texas,Austin,2019-06-03,Marketing,Content Writer,Associate's Degree,Excellent,Yes,50000,1994-08-21,,48000,30,5,TRUE,barbara.jenkins@company.com,8252188281.00
EMPE7B50D3D,Robert,Yates,Male,North Carolina,Winston-Salem,2019-11-19,IT,IT Support Specialist,High School,Excellent,No,60000,1979-11-23,,61000,45,5,TRUE,robert.yates@company.com,(453)434-4110
EMP9AF0F76A,Kelsey,Durham,Female,Pennsylvania,Erie,2022-07-18,IT,IT Support Specialist,Bachelor's Degree,Good,No,52000,1985-06-16,,52000,39,2,TRUE,kelsey.durham@company.com,4134921609.00
EMP1B1918D1,James,Knight,Male,California,San Francisco,2016-01-13,Sales,Sales Director,Bachelor's Degree,Good,No,110000,1964-06-08,,116000,60,9,TRUE,james.knight@company.com,593.570.9972x63329
EMP64FD9F97,Toni,Marks,Female,Michigan,Ann Arbor,2024-05-07,Marketing,Marketing Director,Master's Degree,Satisfactory,Yes,124000,1966-11-08,2024-12-25,129000,58,0,FALSE,toni.marks@company.com,+1-800-423-2852x12400
EMPB7912E4C,John,Andrews,Male,Texas,San Antonio,2016-09-03,Finance,Controller,Bachelor's Degree,Excellent,No,136000,1986-10-22,,140000,38,8,TRUE,john.andrews@company.com,(841)674-8600
EMPC64736C8,Austin,Jones,Male,Michigan,Ann Arbor,2024-02-05,Marketing,CMO,Master's Degree,Needs Improvement,No,182000,1976-05-06,,193000,48,1,TRUE,austin.jones@company.com,001-488-224-7690
EMP09CCA8E8,William,Norman,Male,North Carolina,Durham,2015-07-26,Operations,Operations Manager,Master's Degree,Excellent,Yes,114000,1963-12-28,,122000,61,9,TRUE,william.norman@company.com,001-227-469-9904x5082
EMP0C48CBCE,Brooke,Palmer,Female,California,Sacramento,2021-11-27,Sales,Sales Director,Master's Degree,Good,No,107000,1976-01-08,,110000,49,3,TRUE,brooke.palmer@company.com,001-569-927-8297x25398
EMP56D609C2,Brandon,Nielsen,Male,Michigan,Lansing,2019-08-25,Sales,Sales Director,Bachelor's Degree,Good,Yes,125000,1964-01-10,,131000,61,5,TRUE,brandon.nielsen@company.com,753-874-0126x8490
EMP9684D47F,Matthew,Lee,Male,California,San Francisco,2024-01-29,Operations,Operations Analyst,Bachelor's Degree,Excellent,No,64000,1983-07-08,,67000,41,1,TRUE,matthew.lee@company.com,432-906-5931x2483
EMPEBBF4C7B,Randall,Jordan,Male,Georgia,Augusta,2017-04-18,IT,IT Support Specialist,Bachelor's Degree,Satisfactory,Yes,68000,1986-11-03,,70000,38,7,TRUE,randall.jordan@company.com,+1-306-554-5734x854
EMP0910B409,John,Preston,Male,California,San Diego,2017-10-14,Human Resources,Recruiter,Associate's Degree,Good,No,73000,1993-12-24,,73000,31,7,TRUE,john.preston@company.com,(536)261-6252
EMP0E2BD131,Christian,Rivera,Male,Georgia,Savannah,2017-03-12,Human Resources,HR Specialist,Bachelor's Degree,Good,No,61000,1983-09-04,2020-09-08,63000,41,3,FALSE,christian.rivera@company.com,+1-781-497-3349x45204
EMP5DBF7049,Kenneth,Gibson,Male,Pennsylvania,Harrisburg,2017-10-31,Finance,Finance Manager,Master's Degree,Satisfactory,No,115000,1973-01-11,,123000,52,7,TRUE,kenneth.gibson@company.com,920-852-6738x890
EMPB91F40D2,Melissa,Wilkins,Female,Michigan,Ann Arbor,2019-06-17,Sales,Sales Manager,Master's Degree,Excellent,Yes,90000,1976-04-28,2020-12-11,93000,48,1,FALSE,melissa.wilkins@company.com,001-413-418-7639x5400
EMPC193D3FB,Alex,Andrews,Male,California,Sacramento,2024-01-03,Human Resources,Recruiter,Associate's Degree,Good,No,63000,1987-07-11,,63000,37,1,TRUE,alex.andrews@company.com,3264788695.00
EMPEF4E4094,Loretta,Price,Female,Pennsylvania,Allentown,2019-01-04,Marketing,Marketing Specialist,Associate's Degree,Excellent,Yes,59000,1980-03-30,,58000,44,6,TRUE,loretta.price@company.com,205.270.2730x3820
EMP1CC2CF80,Courtney,Simmons,Female,New York,Buffalo,2019-04-11,Engineering,QA Engineer,Associate's Degree,Satisfactory,No,87000,1990-11-18,,84000,34,5,TRUE,courtney.simmons@company.com,+1-403-390-1108x00928
EMP2FBEF28E,Scott,Silva,Male,Illinois,Chicago,2016-10-25,Sales,Sales Director,Bachelor's Degree,Good,No,117000,1962-02-22,,123000,63,8,TRUE,scott.silva@company.com,001-403-888-7815x14178
EMPDBE87878,Erin,Ellis,Female,Ohio,Akron,2023-09-16,Sales,Sales Representative,High School,Satisfactory,No,60000,2001-02-11,,58000,24,1,TRUE,erin.ellis@company.com,(540)916-2429x555
EMP00103BB8,Christina,Underwood,Female,Michigan,Flint,2024-12-25,Engineering,Software Engineer,Bachelor's Degree,Good,No,117000,1982-06-11,,118000,42,0,TRUE,christina.underwood@company.com,2977915422.00
EMPC19F91D8,Henry,Beard,Male,North Carolina,Raleigh,2017-12-03,Marketing,Digital Marketing Manager,Master's Degree,Good,No,103000,1972-11-27,,110000,52,7,TRUE,henry.beard@company.com,-8872.00
EMPD7917A83,Kenneth,Lopez,Male,Georgia,Athens,2019-02-27,Engineering,Software Engineer,Master's Degree,Good,Yes,98000,1985-07-11,2022-03-22,103000,39,3,FALSE,kenneth.lopez@company.com,949-463-2424x6604
EMP2B5169A4,Eric,Garcia,Male,Florida,Tallahassee,2022-07-27,Human Resources,HR Specialist,Associate's Degree,Good,No,53000,1992-11-22,,53000,32,2,TRUE,eric.garcia@company.com,+1-548-342-2090x014
EMPCBA650B4,Lance,Kirk,Male,New York,Syracuse,2019-10-30,Sales,Sales Manager,Bachelor's Degree,Good,No,87000,1987-10-10,,90000,37,5,TRUE,lance.kirk@company.com,2166097067.00
EMPD59E46A0,Bethany,Bailey,Female,Florida,Tampa,2022-01-27,Finance,Accountant,Bachelor's Degree,Excellent,Yes,63000,1980-07-07,,64000,44,3,TRUE,bethany.bailey@company.com,001-630-424-1935x0805
EMP570862A7,Garrett,Stewart,Male,California,Sacramento,2016-03-30,Sales,Sales Manager,Bachelor's Degree,Good,No,77000,1980-12-11,,80000,44,8,TRUE,garrett.stewart@company.com,335.574.1518
EMPE2227AA8,Matthew,Harris,Male,Florida,Miami,2022-03-05,Finance,Controller,Master's Degree,Good,No,126000,1981-11-18,,134000,43,2,TRUE,matthew.harris@company.com,228-781-5147x399
EMP297FA4B5,Jeff,Nelson,Male,Ohio,Columbus,2023-12-30,Finance,Accountant,Bachelor's Degree,Good,Yes,80000,2001-06-25,,82000,23,1,TRUE,jeff.nelson@company.com,479.999.1557
EMP8F65A3A9,Tamara,Barton,Female,Illinois,Springfield,2023-01-11,Sales,Sales Representative,Associate's Degree,Good,Yes,63000,1988-03-12,,61000,36,2,TRUE,tamara.barton@company.com,(884)418-1628x2613
EMPB9A0267B,Chad,Nolan,Male,New York,Buffalo,2019-06-20,Marketing,Digital Marketing Manager,Master's Degree,Satisfactory,No,93000,1977-01-16,,99000,48,5,TRUE,chad.nolan@company.com,434-719-1739x593
EMPF5304F2B,Barbara,Gould,Female,Michigan,Ann Arbor,2021-01-10,Engineering,Engineering Manager,Master's Degree,Excellent,Yes,135000,1980-09-18,,139000,44,4,TRUE,barbara.gould@company.com,240-255-4632x1827
EMP088C5D26,Jeremy,Manning,Male,California,Los Angeles,2023-10-15,Finance,Accountant,Bachelor's Degree,Needs Improvement,Yes,82000,1993-06-15,,84000,31,1,TRUE,jeremy.manning@company.com,001-962-968-6108x44760
EMP2D851B30,Daniel,Williams,Male,North Carolina,Greensboro,2020-06-19,Sales,Account Executive,Master's Degree,Excellent,No,71000,1988-02-23,2023-06-05,75000,37,2,FALSE,daniel.williams@company.com,+1-589-589-6286x743
EMP15705088,Christina,Wise,Female,Michigan,Flint,2021-08-18,Sales,Sales Representative,Bachelor's Degree,Satisfactory,No,50000,1988-02-29,,50000,37,3,TRUE,christina.wise@company.com,001-898-498-5258x804
EMP67F1F337,Robert,Davis,Male,New York,Albany,2021-03-10,Human Resources,Recruiter,Bachelor's Degree,Good,No,61000,1984-08-21,,63000,40,3,TRUE,robert.davis@company.com,(525)358-0315x395
EMPB72B2606,Katie,Lane,Female,Illinois,Springfield,2023-07-20,Engineering,Software Engineer,Master's Degree,Good,No,93000,2000-11-22,,95000,24,1,TRUE,katie.lane@company.com,001-931-635-2148x5751
EMPB5BA4320,Bryan,Sherman,Male,Ohio,Akron,2017-02-16,IT,CTO,Bachelor's Degree,Satisfactory,No,202000,1967-05-27,,212000,57,8,TRUE,bryan.sherman@company.com,519.326.2197
EMP0E2222F6,Teresa,Yang,Female,New York,New York City,2016-05-19,Engineering,Senior Software Engineer,Bachelor's Degree,Good,No,139000,1984-03-02,,139000,41,8,TRUE,teresa.yang@company.com,357-626-5425x8660
EMP730E7160,Nicole,Stewart,Female,Texas,San Antonio,2024-03-15,Engineering,Software Engineer,Bachelor's Degree,Excellent,No,116000,1999-05-08,,116000,25,0,TRUE,nicole.stewart@company.com,(611)860-8107x4525
EMPD383A288,Christine,Davis,Female,Pennsylvania,Erie,2020-07-15,Operations,Operations Analyst,Master's Degree,Good,No,84000,1991-09-23,,86000,33,4,TRUE,christine.davis@company.com,250-585-5110
EMP5E3C14DA,Heather,Scott,Female,New York,Albany,2024-02-13,Finance,Financial Analyst,Master's Degree,Good,No,79000,1986-12-03,,80000,38,1,TRUE,heather.scott@company.com,9619547105.00
EMP031D826C,Theresa,Smith,Female,North Carolina,Durham,2021-05-28,Engineering,Software Engineer,Bachelor's Degree,Needs Improvement,No,113000,1977-04-30,,114000,47,3,TRUE,theresa.smith@company.com,4379131194.00
EMP2F32124E,Robert,Ross,Male,New York,Rochester,2019-11-30,Sales,Sales Director,Master's Degree,Good,No,124000,1979-02-18,,132000,46,5,TRUE,robert.ross@company.com,500-436-6606
EMPD4F6443B,Brett,Ward,Male,Georgia,Macon,2020-04-30,Finance,Accountant,Bachelor's Degree,Excellent,No,68000,1994-10-01,2021-11-21,70000,30,1,FALSE,brett.ward@company.com,-3260.00
EMP296B03BF,Austin,Bautista,Male,Florida,Orlando,2022-09-11,Marketing,Content Writer,Associate's Degree,Excellent,No,56000,2000-01-19,2023-07-04,56000,25,0,FALSE,austin.bautista@company.com,001-906-795-5991x5242
EMP2A7D4A66,Dave,Haynes,Male,Pennsylvania,Philadelphia,2020-09-09,Sales,Account Executive,Bachelor's Degree,Good,No,64000,1983-04-13,,67000,41,4,TRUE,dave.haynes@company.com,+1-809-401-6153x64431
EMPD5DC9EEE,Maria,Price,Female,Texas,Austin,2023-07-03,Sales,Sales Manager,Bachelor's Degree,Good,Yes,74000,1987-07-17,,74000,37,1,TRUE,maria.price@company.com,200.430.0452
EMPD9A2D9DA,Alan,Brandt,Male,California,Los Angeles,2023-10-11,Finance,Accountant,Bachelor's Degree,Good,Yes,69000,1990-06-02,2024-12-15,71000,34,1,FALSE,alan.brandt@company.com,550.396.8888
EMP206FCDD9,Stephanie,Williams,Female,Illinois,Rockford,2024-11-25,Finance,Financial Analyst,Master's Degree,Good,No,80000,1980-12-15,,82000,44,0,TRUE,stephanie.williams@company.com,649-663-8676
EMP40E3454F,Danielle,Cunningham,Female,Illinois,Naperville,2018-02-19,Operations,Operations Manager,Master's Degree,Needs Improvement,No,104000,1973-09-20,,108000,51,7,TRUE,danielle.cunningham@company.com,912-619-1706x221
EMP5046D99C,Joseph,Taylor,Male,California,Los Angeles,2023-07-02,Operations,Operations Manager,Master's Degree,Satisfactory,No,105000,1971-08-01,,112000,53,1,TRUE,joseph.taylor@company.com,(260)432-0039
EMPDFFEB178,Pamela,Brown,Female,Illinois,Peoria,2022-11-08,Engineering,Senior Software Engineer,Bachelor's Degree,Good,Yes,143000,1987-04-28,2024-03-22,143000,37,1,FALSE,pamela.brown@company.com,+1-315-342-5942x839
EMPED050F9A,Sean,Guerrero,Male,North Carolina,Greensboro,2015-05-25,Engineering,Software Engineer,Master's Degree,Excellent,No,109000,1987-02-18,2024-08-27,114000,38,9,FALSE,sean.guerrero@company.com,(610)659-7012
EMPE42E6539,Jennifer,Moore,Female,Pennsylvania,Erie,2018-03-08,Marketing,Content Writer,High School,Good,No,48000,1988-03-28,,47000,36,6,TRUE,jennifer.moore@company.com,(436)402-5673
EMP2DB13331,Christopher,Stone,Male,Ohio,Akron,2019-02-28,Marketing,Content Writer,Associate's Degree,Excellent,Yes,58000,1984-02-12,,58000,41,6,TRUE,christopher.stone@company.com,+1-217-512-3209x554
EMPD6EE7EB4,Natalie,Patrick,Female,Illinois,Peoria,2021-03-12,Sales,Sales Representative,High School,Good,Yes,65000,1994-11-22,,63000,30,3,TRUE,natalie.patrick@company.com,236-888-6914x803
EMP48477DAC,Holly,Buckley,Female,Georgia,Atlanta,2020-11-01,Marketing,Marketing Specialist,Associate's Degree,Satisfactory,Yes,65000,1981-05-20,,64000,43,4,TRUE,holly.buckley@company.com,(856)993-0090x38755
EMPD836941B,Carla,Jimenez,Female,Texas,Fort Worth,2024-04-28,Sales,Sales Representative,Associate's Degree,Good,No,54000,1998-10-31,2024-12-03,52000,26,0,FALSE,carla.jimenez@company.com,(613)942-8233x4430
EMP379A3791,Lori,Stout,Female,Texas,Fort Worth,2023-04-13,Sales,Account Executive,Master's Degree,Good,No,70000,1985-05-15,,71000,39,1,TRUE,lori.stout@company.com,742-672-0513
EMP8C0D5FF5,Marco,Johnson,Male,Michigan,Grand Rapids,2018-01-11,Engineering,Software Engineer,Master's Degree,Good,Yes,83000,1991-12-26,,87000,33,7,TRUE,marco.johnson@company.com,649-416-1112
EMPBB923F30,Gary,Oneal,Male,North Carolina,Raleigh,2016-01-14,Human Resources,Recruiter,Associate's Degree,Good,No,58000,1986-01-26,,58000,39,9,TRUE,gary.oneal@company.com,561-996-2326x86251
EMP2694CB0E,Nancy,Thomas,Female,Michigan,Lansing,2018-06-08,Sales,Sales Representative,Bachelor's Degree,Needs Improvement,No,62000,1977-07-22,,63000,47,6,TRUE,nancy.thomas@company.com,527.369.0555x9084
EMP38042FFE,Amber,Bennett,Female,Georgia,Macon,2017-08-21,Finance,Accountant,Bachelor's Degree,Excellent,No,73000,1977-07-10,,74000,47,7,TRUE,amber.bennett@company.com,9346469430.00
EMPA3E3A7CC,Miranda,Jackson,Female,Pennsylvania,Harrisburg,2018-02-08,Engineering,Software Engineer,Bachelor's Degree,Good,No,83000,1989-04-12,,83000,35,7,TRUE,miranda.jackson@company.com,+1-282-309-7681x278
EMP2E1BE927,Adrian,Prince,Male,Texas,Dallas,2016-02-05,Finance,Controller,Master's Degree,Excellent,No,149000,1979-08-27,,158000,45,9,TRUE,adrian.prince@company.com,+1-622-669-9519x0629
EMPA6C5BAE6,Jennifer,Jones,Female,Georgia,Augusta,2017-07-04,Engineering,Software Engineer,Bachelor's Degree,Good,No,120000,1986-04-10,,120000,38,7,TRUE,jennifer.jones@company.com,(905)320-3065
EMP10ECC3CC,Julie,Perry,Female,Georgia,Savannah,2019-12-15,Sales,Account Executive,Master's Degree,Excellent,No,63000,1993-06-27,,64000,31,5,TRUE,julie.perry@company.com,(287)353-3480
EMPFCE6B4A7,Joshua,Taylor,Male,North Carolina,Winston-Salem,2019-08-23,Operations,Project Manager,Bachelor's Degree,Good,Yes,101000,1984-03-31,,104000,40,5,TRUE,joshua.taylor@company.com,360.649.4742
EMP4FECEB94,Robert,Smith,Male,Georgia,Athens,2021-07-04,Finance,Financial Analyst,Bachelor's Degree,Good,No,84000,1978-12-05,,87000,46,3,TRUE,robert.smith@company.com,(254)682-7189
EMPBA1E5355,John,Leach,Male,Georgia,Athens,2020-02-19,Sales,Account Executive,Bachelor's Degree,Excellent,No,78000,1989-09-27,,80000,35,5,TRUE,john.leach@company.com,976-492-2962x58470
